municipio,tipo_vivienda,habitaciones,metros_cuadrados,aseos,planta,garaje,zona_centro,ascensor,piscina,reformado,terraza,aire_acondicionado,precio
1,5,3.0,62.0,1.0,2.0,0,0,0,0,0,0,0,31000.0
3,5,3.0,99.0,2.0,4.0,0,0,0,0,0,0,0,90000.0
1,5,3.0,52.0,1.0,1.0,0,0,0,0,0,0,0,31000.0
1,5,2.0,63.0,2.0,3.0,0,0,0,0,0,0,0,27000.0
4,2,4.0,101.0,2.0,0.0,0,0,0,0,0,0,0,118000.0
0,5,1.0,90.0,2.0,4.0,0,0,0,0,0,0,0,96000.0
1,5,2.0,60.0,2.0,5.0,0,0,0,0,0,0,0,41800.0
1,0,3.0,87.0,2.0,4.0,0,0,0,0,0,0,0,65000.0
1,5,3.0,69.0,2.0,4.0,0,0,0,0,0,0,0,115000.0
4,5,3.0,113.0,3.0,1.0,0,0,0,0,0,0,0,160000.0
3,5,2.0,67.0,2.0,2.0,0,0,0,0,0,0,0,149500.0
3,5,3.0,101.0,2.0,4.0,0,0,0,0,0,0,0,100000.0
3,5,3.0,75.0,3.0,3.0,0,1,0,0,0,0,0,99500.0
3,2,3.0,160.0,2.0,0.0,0,0,0,0,0,0,0,350000.0
1,5,1.0,200.0,2.0,3.0,1,0,0,0,0,0,0,190000.0
3,2,3.0,180.0,1.0,0.0,1,0,0,0,0,0,0,380000.0
3,5,2.0,77.0,2.0,2.0,0,0,0,0,0,0,0,139000.0
1,2,1.0,144.0,2.0,0.0,0,0,0,0,0,0,0,158000.0
3,5,3.0,83.0,2.0,2.0,0,1,0,0,0,0,0,129500.0
3,5,3.0,98.0,3.0,3.0,1,1,0,0,0,0,0,250000.0
1,5,2.0,43.0,2.0,3.0,0,0,0,0,0,0,0,29000.0
1,2,7.0,199.0,1.0,0.0,1,0,0,0,0,0,0,280000.0
3,2,4.0,350.0,2.0,0.0,1,1,0,0,0,0,0,385000.0
3,5,2.0,66.0,2.0,3.0,0,1,0,0,0,0,0,74900.0
3,5,2.0,63.0,1.0,5.0,0,0,0,0,0,0,0,51000.0
0,2,3.0,252.0,2.0,0.0,1,0,0,0,0,0,0,180000.0
3,2,1.0,167.0,2.0,0.0,1,0,0,0,0,0,0,189000.0
1,5,1.0,71.0,2.0,5.0,0,1,0,0,0,0,0,85000.0
3,2,4.0,200.0,2.0,0.0,1,1,0,0,0,0,0,376000.0
3,5,4.0,135.0,1.0,3.0,0,0,0,0,0,0,0,80000.0
3,5,2.0,65.0,1.0,1.0,0,1,0,0,0,0,0,44000.0
1,5,3.0,116.0,2.0,2.0,1,1,0,0,0,0,0,258000.0
3,5,2.0,118.0,1.0,3.0,1,0,0,0,0,0,0,175000.0
3,2,5.0,303.0,2.0,0.0,0,0,0,0,0,0,0,550000.0
1,5,3.0,100.0,1.0,2.0,0,0,0,0,0,0,0,129000.0
4,5,3.0,82.0,1.0,4.0,0,0,0,0,0,0,0,120000.0
0,5,3.0,103.0,2.0,1.0,1,0,0,0,0,0,0,64000.0
1,5,2.0,70.0,2.0,5.0,0,0,0,0,0,0,0,86000.0
1,2,4.0,200.0,1.0,0.0,1,1,0,0,0,0,0,295000.0
1,5,4.0,96.0,2.0,1.0,0,1,0,0,0,0,0,146000.0
0,5,3.0,99.0,2.0,4.0,1,0,0,0,0,0,0,160000.0
1,2,4.0,292.0,2.0,0.0,0,0,0,0,0,0,0,265000.0
4,5,3.0,119.0,1.0,2.0,0,0,0,0,0,0,0,44000.0
3,5,3.0,104.0,2.0,3.0,0,1,0,0,0,0,0,88200.0
1,5,2.0,90.0,1.0,3.0,0,0,0,0,0,0,0,130000.0
1,5,3.0,102.0,2.0,3.0,0,1,0,0,0,0,0,155000.0
3,5,3.0,99.0,2.0,4.0,0,0,0,0,0,0,0,165000.0
1,5,3.0,96.0,1.0,5.0,0,0,0,0,0,0,0,140000.0
0,5,3.0,100.0,1.0,1.0,0,0,0,0,0,0,0,180000.0
3,5,3.0,162.0,2.0,2.0,1,0,0,0,0,0,0,299000.0
1,5,3.0,126.0,3.0,3.0,0,0,0,0,0,0,0,230000.0
3,5,1.0,82.0,1.0,3.0,0,0,0,0,0,0,0,79000.0
3,5,2.0,58.0,2.0,3.0,0,1,0,0,0,0,0,119500.0
3,5,2.0,80.0,2.0,3.0,0,1,0,0,0,0,0,159500.0
3,5,3.0,62.0,1.0,2.0,0,1,0,0,0,0,0,37000.0
1,5,1.0,68.0,2.0,4.0,0,1,0,0,0,0,0,114999.0
3,2,4.0,100.0,1.0,0.0,0,0,0,0,0,0,0,129000.0
3,5,3.0,117.0,2.0,3.0,0,1,0,0,0,0,0,210000.0
3,5,3.0,147.0,2.0,1.0,0,0,0,0,0,0,0,195000.0
1,5,1.0,56.0,2.0,3.0,0,0,0,0,0,0,0,140000.0
1,2,4.0,175.0,2.0,0.0,1,0,0,0,0,0,0,375000.0
1,5,4.0,120.0,1.0,2.0,0,0,0,0,0,0,0,170000.0
1,5,4.0,98.0,2.0,1.0,0,1,0,0,0,0,0,190000.0
0,5,2.0,75.0,1.0,4.0,0,0,0,0,0,0,0,90000.0
3,2,5.0,297.0,1.0,0.0,1,0,0,0,0,0,0,450000.0
3,2,2.0,73.0,1.0,0.0,0,0,0,0,0,0,0,260000.0
3,5,5.0,240.0,2.0,3.0,0,0,0,0,0,0,0,510000.0
1,2,3.0,265.0,2.0,0.0,1,0,0,0,0,0,0,250000.0
4,2,4.0,89.0,2.0,0.0,1,0,0,0,0,0,0,89990.0
1,5,3.0,108.0,2.0,5.0,0,0,0,0,0,0,0,147500.0
3,2,4.0,380.0,2.0,0.0,1,0,0,0,0,0,0,1200000.0
1,5,3.0,112.0,1.0,2.0,0,0,0,0,0,0,0,190000.0
1,2,2.0,134.0,1.0,0.0,0,1,0,0,0,0,0,150000.0
1,2,3.0,309.0,2.0,0.0,1,1,0,0,0,0,0,420000.0
3,2,3.0,308.0,2.0,0.0,1,0,0,0,0,0,0,790000.0
1,5,3.0,87.0,1.0,3.0,0,0,0,0,0,0,0,160000.0
3,2,5.0,268.0,2.0,0.0,0,1,0,0,0,0,0,425000.0
1,5,3.0,120.0,2.0,3.0,1,0,0,0,0,0,0,206000.0
1,5,3.0,122.0,3.0,1.0,0,0,0,0,0,0,0,239000.0
1,5,3.0,99.0,2.0,3.0,0,1,0,0,0,0,0,150000.0
1,2,6.0,550.0,2.0,0.0,1,0,0,0,0,0,0,320000.0
1,2,3.0,143.0,2.0,0.0,0,1,0,0,0,0,0,270000.0
3,5,3.0,96.0,1.0,1.0,0,0,0,0,0,0,0,128000.0
3,0,3.0,73.0,1.0,4.0,0,0,0,0,0,0,0,275000.0
0,5,3.0,80.0,1.0,1.0,0,0,0,0,0,0,0,120000.0
1,5,2.0,101.0,2.0,3.0,0,0,0,0,0,0,0,125000.0
1,2,4.0,162.0,2.0,0.0,1,1,0,0,0,0,0,220000.0
3,2,3.0,224.0,2.0,0.0,0,0,0,0,0,0,0,310000.0
3,5,3.0,100.0,2.0,3.0,0,1,0,0,0,0,0,177000.0
1,5,2.0,56.0,1.0,3.0,0,0,0,0,0,0,0,80000.0
3,5,4.0,107.0,1.0,2.0,0,0,0,0,0,0,0,155000.0
1,2,6.0,301.0,2.0,0.0,1,0,0,0,0,0,0,450000.0
3,2,3.0,190.0,2.0,0.0,0,0,0,0,0,0,0,475000.0
3,2,5.0,350.0,2.0,0.0,1,1,0,0,0,0,0,385000.0
1,5,1.0,96.0,1.0,2.0,1,0,0,0,0,0,0,215000.0
3,5,4.0,136.0,2.0,2.0,0,1,0,0,0,0,0,175000.0
3,5,3.0,79.0,2.0,1.0,0,0,0,0,0,0,0,105000.0
3,5,3.0,115.0,2.0,2.0,1,0,0,0,0,0,0,205000.0
1,5,4.0,72.0,2.0,5.0,0,0,0,0,0,0,0,114000.0
4,5,3.0,78.0,1.0,2.0,0,0,0,0,0,0,0,169900.0
1,2,4.0,400.0,2.0,0.0,0,0,0,0,0,0,0,430000.0
3,2,4.0,325.0,2.0,0.0,1,0,0,0,0,0,0,538000.0
3,2,3.0,140.0,2.0,0.0,0,0,0,0,0,0,0,550000.0
4,2,1.0,130.0,2.0,0.0,0,0,0,0,0,0,0,39900.0
0,5,3.0,72.0,2.0,3.0,0,0,0,0,0,0,0,100000.0
1,5,1.0,94.0,1.0,1.0,1,0,0,0,0,0,0,197000.0
1,5,2.0,116.0,1.0,3.0,1,0,0,0,0,0,0,183500.0
1,5,2.0,79.0,2.0,5.0,0,0,0,0,0,0,0,125000.0
3,5,2.0,83.0,1.0,2.0,0,0,0,0,0,0,0,139000.0
3,2,4.0,350.0,2.0,0.0,1,0,0,0,0,0,0,1235000.0
3,2,4.0,290.0,2.0,0.0,1,0,0,0,0,0,0,900000.0
3,2,5.0,220.0,1.0,0.0,1,0,0,0,0,0,0,479900.0
3,2,4.0,105.0,2.0,0.0,1,0,0,0,0,0,0,285000.0
1,2,5.0,240.0,3.0,0.0,0,1,0,0,0,0,0,265000.0
3,5,3.0,114.0,2.0,2.0,1,0,0,0,0,0,0,175000.0
1,2,3.0,142.0,2.0,0.0,1,0,0,0,0,0,0,285000.0
4,5,4.0,96.0,2.0,3.0,0,0,0,0,0,0,0,75000.0
4,5,4.0,131.0,2.0,3.0,0,0,0,0,0,0,0,103000.0
1,2,6.0,447.0,2.0,0.0,0,1,0,0,0,0,0,460000.0
1,2,4.0,380.0,1.0,0.0,0,1,0,0,0,0,0,379000.0
3,5,2.0,64.0,2.0,3.0,1,0,0,0,0,0,0,110000.0
3,5,1.0,60.0,1.0,1.0,0,1,0,0,0,0,0,199000.0
3,5,2.0,70.0,2.0,1.0,0,1,0,0,0,0,0,220000.0
1,2,4.0,235.0,2.0,0.0,1,0,0,0,0,0,0,420000.0
4,4,1.0,60.0,2.0,0.0,1,0,0,0,0,0,0,130000.0
4,5,3.0,70.0,2.0,4.0,0,0,0,0,0,0,0,115000.0
1,0,3.0,97.0,2.0,4.0,0,0,0,0,0,0,0,159990.0
3,2,4.0,120.0,1.0,0.0,0,1,0,0,0,0,0,260000.0
1,2,4.0,175.0,1.0,0.0,1,0,0,0,0,0,0,280000.0
3,2,5.0,452.0,2.0,0.0,1,0,0,0,0,0,0,1040000.0
3,5,2.0,68.0,1.0,3.0,0,1,0,0,0,0,0,49000.0
3,2,5.0,220.0,4.0,0.0,1,0,0,0,0,0,0,479900.0
1,0,1.0,50.0,2.0,4.0,0,0,0,0,0,0,0,90000.0
3,2,3.0,398.0,3.0,0.0,0,1,0,0,0,0,0,225000.0
3,5,3.0,218.0,2.0,3.0,1,0,0,0,0,0,0,376500.0
3,5,3.0,86.0,2.0,3.0,0,1,0,0,0,0,0,244000.0
2,5,2.0,77.0,2.0,3.0,0,0,0,0,0,0,0,208000.0
2,5,3.0,65.0,2.0,5.0,0,0,0,0,0,0,0,178000.0
3,5,3.0,86.0,2.0,3.0,0,1,0,0,0,0,0,239900.0
1,5,3.0,114.0,2.0,2.0,0,1,0,0,0,0,0,246000.0
3,2,3.0,85.0,2.0,0.0,0,0,0,0,0,0,0,295000.0
3,5,5.0,240.0,3.0,3.0,0,0,0,0,0,0,0,510000.0
3,0,3.0,205.0,3.0,4.0,0,0,0,0,0,0,0,299000.0
1,5,3.0,107.0,2.0,3.0,0,1,0,0,0,0,0,246000.0
1,5,2.0,60.0,2.0,1.0,0,0,0,0,0,0,0,110000.0
3,2,4.0,439.0,4.0,0.0,0,0,0,0,0,0,0,1250000.0
3,5,3.0,107.0,2.0,4.0,0,0,0,0,0,0,0,223000.0
2,0,3.0,201.0,2.0,4.0,0,0,0,0,0,0,0,360000.0
2,0,3.0,265.0,2.0,4.0,0,0,0,0,0,0,0,250000.0
1,5,2.0,53.0,2.0,4.0,0,0,0,0,0,0,0,60000.0
3,5,3.0,107.0,2.0,3.0,0,0,0,0,0,0,0,235000.0
3,5,3.0,106.0,2.0,1.0,0,0,0,0,0,0,0,220000.0
3,5,3.0,125.0,2.0,3.0,0,0,0,0,0,0,0,230000.0
1,0,3.0,236.0,2.0,4.0,0,0,0,0,0,0,0,240000.0
1,2,3.0,170.0,2.0,0.0,0,0,0,0,0,0,0,220000.0
2,5,1.0,70.0,2.0,3.0,0,0,0,0,0,0,0,135000.0
1,5,3.0,100.0,2.0,1.0,0,0,0,0,0,0,0,255000.0
1,5,2.0,79.0,2.0,4.0,0,0,0,0,0,0,0,215000.0
2,3,1.0,46.0,1.0,2.0,0,0,0,0,0,0,0,49000.0
3,5,3.0,136.0,2.0,2.0,0,0,0,0,0,0,0,175000.0
2,5,3.0,86.0,2.0,3.0,0,0,0,0,0,0,0,93000.0
3,5,1.0,65.0,1.0,3.0,0,1,0,0,0,0,0,139900.0
3,2,4.0,190.0,2.0,0.0,0,0,0,0,0,0,0,475000.0
3,5,3.0,88.0,2.0,3.0,0,1,0,0,0,0,0,238000.0
2,0,4.0,218.0,2.0,4.0,0,0,0,0,0,0,0,179000.0
2,5,2.0,80.0,2.0,1.0,0,0,0,0,0,0,0,195000.0
3,5,6.0,240.0,5.0,3.0,0,0,0,0,0,0,0,750000.0
2,5,3.0,131.0,2.0,3.0,0,0,0,0,0,0,0,103000.0
3,5,3.0,64.0,2.0,4.0,0,1,0,0,0,0,0,31455.0
3,2,6.0,168.0,2.0,0.0,0,0,0,0,0,0,0,790000.0
3,0,5.0,216.0,2.0,4.0,0,0,0,0,0,0,0,385000.0
3,5,3.0,190.0,2.0,3.0,0,0,0,0,0,0,0,358500.0
2,5,3.0,91.0,2.0,3.0,0,0,0,0,0,0,0,93000.0
2,5,2.0,95.0,2.0,7.0,1,0,0,0,0,0,0,259000.0
2,2,4.0,215.0,2.0,0.0,1,0,0,0,0,0,0,285000.0
2,5,3.0,96.0,2.0,3.0,0,0,0,0,0,0,0,75000.0
3,5,4.0,110.0,2.0,3.0,0,0,0,0,0,0,0,210000.0
3,5,3.0,120.0,2.0,9.0,0,0,0,0,0,0,0,269000.0
1,5,3.0,85.0,2.0,3.0,0,0,0,0,0,0,0,124000.0
3,2,4.0,353.0,3.0,0.0,0,0,0,0,0,0,0,950000.0
3,0,4.0,309.0,3.0,4.0,0,0,0,0,0,0,0,395000.0
2,0,4.0,174.0,2.0,4.0,0,0,0,0,0,0,0,190000.0
2,5,4.0,126.0,2.0,5.0,0,0,0,0,0,0,0,189000.0
3,2,4.0,338.0,4.0,0.0,0,0,0,0,0,0,0,1550000.0
2,5,2.0,94.0,2.0,3.0,0,0,0,0,0,0,0,160000.0
3,2,2.0,64.0,2.0,0.0,0,1,0,0,0,0,0,31455.0
3,0,4.0,217.0,4.0,4.0,1,0,0,0,0,0,0,530000.0
1,5,2.0,81.0,2.0,6.0,0,1,0,0,0,0,0,280000.0
3,2,5.0,356.0,4.0,0.0,0,0,0,0,0,0,0,798000.0
3,2,4.0,219.0,4.0,0.0,0,0,0,0,0,0,0,880000.0
2,2,3.0,304.0,2.0,0.0,0,0,0,0,0,0,0,265000.0
2,2,4.0,292.0,1.0,0.0,0,0,0,0,0,0,0,265000.0
2,5,3.0,103.0,2.0,2.0,0,0,0,0,0,0,0,90000.0
3,2,2.0,78.0,2.0,0.0,0,0,0,0,0,0,0,245000.0
2,5,3.0,72.0,2.0,3.0,0,0,0,0,0,0,0,100000.0
1,2,4.0,210.0,3.0,0.0,0,1,0,0,0,0,0,295000.0
1,5,3.0,67.0,2.0,3.0,0,1,0,0,0,0,0,102500.0
2,5,3.0,154.0,3.0,3.0,0,0,0,0,0,0,0,264000.0
1,2,4.0,120.0,2.0,0.0,0,0,0,0,0,0,0,245000.0
3,5,3.0,135.0,2.0,4.0,1,0,0,0,0,0,0,333000.0
2,5,4.0,115.0,2.0,4.0,1,0,0,0,0,0,0,280000.0
3,2,4.0,160.0,3.0,0.0,0,0,0,0,0,0,0,650000.0
3,0,3.0,236.0,3.0,4.0,0,0,0,0,0,0,0,480000.0
1,5,4.0,140.0,2.0,3.0,0,1,0,0,0,0,0,240000.0
1,5,2.0,87.0,2.0,3.0,0,1,0,0,0,0,0,285000.0
3,2,5.0,332.0,5.0,0.0,0,0,0,0,0,0,0,445000.0
2,5,3.0,56.0,2.0,3.0,0,0,0,0,0,0,0,110000.0
3,5,3.0,148.0,3.0,3.0,1,0,0,0,0,0,0,347000.0
3,5,3.0,136.0,2.0,1.0,0,0,0,0,0,0,0,180000.0
3,5,3.0,147.0,3.0,3.0,1,0,0,0,0,0,0,347000.0
2,5,3.0,109.0,2.0,7.0,0,0,0,0,0,0,0,286000.0
3,5,4.0,152.0,2.0,1.0,0,0,0,0,0,0,0,384000.0
2,5,3.0,115.0,2.0,3.0,0,0,0,0,0,0,0,274000.0
2,5,3.0,117.0,2.0,5.0,0,0,0,0,0,0,0,293000.0
2,5,2.0,160.0,2.0,3.0,0,0,0,0,0,0,0,183500.0
2,5,2.0,161.0,2.0,3.0,0,0,0,0,0,0,0,183500.0
3,0,4.0,89.0,2.0,4.0,0,1,0,0,0,0,0,260000.0
3,5,3.0,163.0,2.0,1.0,0,0,0,0,0,0,0,363000.0
3,5,3.0,145.0,2.0,1.0,0,0,0,0,0,0,0,353000.0
3,0,3.0,153.0,2.0,4.0,0,1,0,0,0,0,0,250000.0
3,2,6.0,210.0,2.0,0.0,1,0,0,0,0,0,0,790000.0
3,2,6.0,211.0,2.0,0.0,1,0,0,0,0,0,0,790000.0
3,5,3.0,100.0,2.0,3.0,0,0,0,0,0,0,0,184000.0
3,0,3.0,154.0,2.0,4.0,0,1,0,0,0,0,0,250000.0
2,0,5.0,326.0,3.0,4.0,1,0,0,0,0,0,0,395000.0
2,5,3.0,113.0,3.0,3.0,1,0,0,0,0,0,0,230000.0
2,5,3.0,113.0,3.0,2.0,1,0,0,0,0,0,0,230000.0
2,5,3.0,130.0,2.0,3.0,0,0,0,0,0,0,0,210000.0
2,5,3.0,90.0,1.0,3.0,0,0,0,0,0,0,0,135000.0
2,5,3.0,150.0,2.0,3.0,1,0,0,0,0,0,0,210000.0
2,5,3.0,85.0,1.0,3.0,0,0,0,0,0,0,0,98000.0
2,5,3.0,90.0,2.0,3.0,0,0,0,0,0,0,0,112500.0
3,5,3.0,354.0,2.0,2.0,0,0,0,0,0,0,0,431000.0
3,5,3.0,86.0,2.0,3.0,0,1,0,0,0,0,0,229000.0
3,5,3.0,218.0,2.0,3.0,0,0,0,0,0,0,0,371500.0
3,2,4.0,144.0,3.0,0.0,0,0,0,0,0,0,0,545000.0
1,5,2.0,97.0,2.0,3.0,0,1,0,0,0,0,0,220000.0
3,2,4.0,160.0,3.0,0.0,0,0,0,0,0,0,0,549000.0
3,2,5.0,186.0,3.0,0.0,0,0,0,0,0,0,0,460000.0
3,2,4.0,268.0,4.0,0.0,0,0,0,0,0,0,0,860000.0
3,5,3.0,147.0,2.0,2.0,0,0,0,0,0,0,0,323000.0
3,5,3.0,178.0,2.0,3.0,0,0,0,0,0,0,0,442000.0
3,5,2.0,94.0,2.0,1.0,0,0,0,0,0,0,0,258000.0
3,5,2.0,96.0,2.0,2.0,0,0,0,0,0,0,0,268000.0
2,5,2.0,89.0,2.0,7.0,0,0,0,0,0,0,0,236000.0
2,5,5.0,65.0,1.0,5.0,1,0,0,0,0,0,0,178000.0
3,5,3.0,110.0,2.0,3.0,0,0,0,0,0,0,0,253000.0
2,5,3.0,111.0,2.0,5.0,0,0,0,0,0,0,0,271000.0
1,5,3.0,107.0,2.0,2.0,0,0,0,0,0,0,0,250000.0
3,5,2.0,99.0,2.0,1.0,0,0,0,0,0,0,0,195000.0
3,5,4.0,140.0,2.0,4.0,0,0,0,0,0,0,0,335000.0
2,5,2.0,116.0,2.0,5.0,0,0,0,0,0,0,0,220000.0
2,5,3.0,150.0,2.0,3.0,0,0,0,0,0,0,0,190000.0
1,5,4.0,96.0,2.0,3.0,0,1,0,0,0,0,0,146000.0
2,2,6.0,825.0,2.0,0.0,0,0,0,0,0,0,0,525000.0
3,5,2.0,108.0,2.0,3.0,0,0,0,0,0,0,0,385000.0
1,0,4.0,199.0,2.0,4.0,0,0,0,0,0,0,0,200000.0
1,5,3.0,94.0,2.0,6.0,0,1,0,0,0,0,0,295000.0
2,5,3.0,130.0,3.0,3.0,1,0,0,0,0,0,0,206000.0
3,5,4.0,107.0,2.0,2.0,0,1,0,0,0,0,0,155000.0
1,5,3.0,113.0,2.0,1.0,0,1,0,0,0,0,0,230000.0
3,0,4.0,98.0,2.0,4.0,0,0,0,0,0,0,0,280000.0
3,5,6.0,552.0,3.0,2.0,0,0,0,0,0,0,0,675000.0
1,5,3.0,114.0,2.0,4.0,0,1,0,0,0,0,0,254000.0
3,5,3.0,65.0,2.0,3.0,0,0,0,0,0,0,0,139000.0
3,5,4.0,135.0,2.0,3.0,0,0,0,0,0,0,0,320000.0
2,5,3.0,150.0,2.0,2.0,0,0,0,0,0,0,0,190000.0
1,5,4.0,120.0,2.0,2.0,0,0,0,0,0,0,0,170000.0
3,5,3.0,79.0,2.0,4.0,0,1,0,0,0,0,0,87000.0
3,2,6.0,101.0,2.0,0.0,0,0,0,0,0,0,0,285000.0
1,5,3.0,114.0,3.0,1.0,0,1,0,0,0,0,0,230000.0
1,0,4.0,315.0,2.0,4.0,0,1,0,0,0,0,0,410000.0
3,2,5.0,344.0,3.0,0.0,0,0,0,0,0,0,0,650000.0
1,5,2.0,79.0,2.0,2.0,0,0,0,0,0,0,0,142000.0
3,5,3.0,138.0,2.0,1.0,1,0,0,0,0,0,0,220000.0
3,2,5.0,392.0,4.0,0.0,0,0,0,0,0,0,0,870000.0
1,5,3.0,114.0,2.0,5.0,0,1,0,0,0,0,0,259500.0
3,0,5.0,291.0,3.0,4.0,0,0,0,0,0,0,0,595000.0
2,5,3.0,108.0,2.0,2.0,0,0,0,0,0,0,0,170000.0
1,5,3.0,116.0,2.0,1.0,0,1,0,0,0,0,0,230000.0
1,5,3.0,113.0,2.0,1.0,0,1,0,0,0,0,0,243500.0
1,5,2.0,79.0,2.0,2.0,0,0,0,0,0,0,0,155000.0
3,5,3.0,86.0,2.0,1.0,0,0,0,0,0,0,0,259000.0
3,5,3.0,112.0,2.0,4.0,0,0,0,0,0,0,0,310000.0
1,0,4.0,200.0,3.0,4.0,0,1,0,0,0,0,0,250000.0
1,5,3.0,113.0,3.0,2.0,0,1,0,0,0,0,0,246000.0
3,0,5.0,350.0,2.0,4.0,0,1,0,0,0,0,0,385000.0
3,0,5.0,426.0,3.0,4.0,0,0,0,0,0,0,0,1240000.0
3,5,3.0,146.0,2.0,2.0,0,0,0,0,0,0,0,172490.0
3,0,7.0,847.0,6.0,4.0,0,0,0,0,0,0,0,1190000.0
3,5,2.0,70.0,2.0,3.0,0,1,0,0,0,0,0,261900.0
2,5,3.0,116.0,2.0,3.0,0,0,0,0,0,0,0,190000.0
3,2,4.0,330.0,4.0,0.0,0,0,0,0,0,0,0,790000.0
1,5,3.0,75.0,2.0,1.0,0,0,0,0,0,0,0,75000.0
2,5,3.0,109.0,2.0,2.0,0,0,0,0,0,0,0,108000.0
2,5,3.0,76.0,2.0,2.0,0,0,0,0,0,0,0,110000.0
2,5,3.0,87.0,1.0,3.0,0,0,0,0,0,0,0,160000.0
1,5,3.0,97.0,2.0,3.0,0,1,0,0,0,0,0,280000.0
3,5,3.0,77.0,2.0,3.0,0,1,0,0,0,0,0,286000.0
3,0,4.0,353.0,3.0,4.0,0,0,0,0,0,0,0,950000.0
3,5,2.0,88.0,2.0,2.0,0,0,0,0,0,0,0,247000.0
2,0,5.0,572.0,4.0,4.0,1,0,0,0,0,0,0,890000.0
3,0,5.0,343.0,4.0,4.0,0,1,0,0,0,0,0,490000.0
1,5,3.0,53.0,2.0,3.0,0,1,0,0,0,0,0,145000.0
1,5,3.0,58.0,2.0,2.0,0,1,0,0,0,0,0,82000.0
3,0,3.0,398.0,3.0,4.0,0,1,0,0,0,0,0,225000.0
3,5,3.0,87.0,2.0,3.0,0,0,0,0,0,0,0,41500.0
2,0,4.0,89.0,2.0,4.0,0,0,0,0,0,0,0,89990.0
3,0,4.0,253.0,4.0,4.0,1,0,0,0,0,0,0,375000.0
2,5,4.0,115.0,2.0,2.0,0,0,0,0,0,0,0,89000.0
3,0,6.0,550.0,4.0,4.0,0,0,0,0,0,0,0,1290000.0
3,2,4.0,333.0,4.0,0.0,0,0,0,0,0,0,0,790000.0
1,5,3.0,113.0,2.0,2.0,0,1,0,0,0,0,0,240000.0
1,5,2.0,90.0,2.0,6.0,0,1,0,0,0,0,0,285000.0
3,5,3.0,93.0,2.0,1.0,0,0,0,0,0,0,0,78690.0
3,0,3.0,133.0,2.0,4.0,0,0,0,0,0,0,0,360000.0
2,5,2.0,170.0,2.0,3.0,0,0,0,0,0,0,0,183500.0
2,5,3.0,135.0,2.0,3.0,1,0,0,0,0,0,0,228000.0
2,5,3.0,100.0,2.0,4.0,0,0,0,0,0,0,0,149000.0
3,2,4.0,426.0,3.0,0.0,0,0,0,0,0,0,0,1240000.0
3,2,4.0,215.0,2.0,0.0,0,0,0,0,0,0,0,890000.0
3,2,6.0,790.0,6.0,0.0,0,1,0,0,0,0,0,1900000.0
3,5,3.0,125.0,2.0,1.0,1,1,0,0,0,0,0,230000.0
2,5,3.0,90.0,2.0,3.0,1,0,0,0,0,0,0,185000.0
3,0,6.0,487.0,4.0,4.0,0,0,0,0,0,0,0,890000.0
3,0,4.0,325.0,3.0,4.0,0,0,0,0,0,0,0,625000.0
1,0,9.0,321.0,4.0,4.0,0,0,0,0,0,0,0,350000.0
3,2,6.0,428.0,4.0,0.0,0,0,0,0,0,0,0,1000000.0
2,5,2.0,92.0,2.0,1.0,0,0,0,0,0,0,0,198000.0
3,0,5.0,586.0,5.0,4.0,0,0,0,0,0,0,0,650000.0
2,0,8.0,362.0,4.0,4.0,0,0,0,0,0,0,0,245000.0
3,5,3.0,47.0,2.0,3.0,0,0,0,0,0,0,0,128000.0
3,2,4.0,268.0,4.0,0.0,0,0,0,0,0,0,0,890000.0
2,5,3.0,52.0,2.0,2.0,0,0,0,0,0,0,0,110000.0
1,5,1.0,150.0,2.0,3.0,0,1,0,0,0,0,0,240000.0
3,5,3.0,110.0,2.0,2.0,0,0,0,0,0,0,0,175000.0
3,0,6.0,359.0,3.0,4.0,0,0,0,0,0,0,0,649000.0
2,5,2.0,69.0,2.0,5.0,0,0,0,0,0,0,0,86000.0
3,5,3.0,85.0,2.0,3.0,0,0,0,0,0,0,0,167500.0
3,2,1.0,705.0,1.0,0.0,0,0,0,0,0,0,0,1250000.0
1,5,2.0,58.0,2.0,4.0,0,0,0,0,0,0,0,69900.0
3,2,5.0,428.0,4.0,0.0,0,0,0,0,0,0,0,1000000.0
3,0,5.0,350.0,4.0,4.0,0,0,0,0,0,0,0,785000.0
3,2,5.0,345.0,4.0,0.0,0,0,0,0,0,0,0,870000.0
2,5,3.0,89.0,2.0,3.0,0,0,0,0,0,0,0,109500.0
3,5,3.0,79.0,2.0,2.0,0,0,0,0,0,0,0,90000.0
1,0,6.0,723.0,3.0,4.0,0,0,0,0,0,0,0,1100000.0
1,5,4.0,73.0,2.0,5.0,0,0,0,0,0,0,0,109000.0
3,5,2.0,55.0,2.0,3.0,0,1,0,0,0,0,0,51000.0
3,0,5.0,356.0,4.0,4.0,0,0,0,0,0,0,0,788500.0
1,5,3.0,114.0,2.0,3.0,0,1,0,0,0,0,0,249500.0
3,5,2.0,122.0,2.0,3.0,0,0,0,0,0,0,0,260000.0
3,2,4.0,279.0,3.0,0.0,0,0,0,0,0,0,0,650000.0
3,5,4.0,90.0,2.0,1.0,0,1,0,0,0,0,0,193000.0
2,0,4.0,171.0,2.0,4.0,0,0,0,0,0,0,0,90000.0
3,5,3.0,190.0,2.0,3.0,0,0,0,0,0,0,0,359000.0
